1521107787065,-0.10120816,0.013316862,0.14914887,2,standing
1521107787069,-0.05326745,0.0,0.122515135,2,standing
1521107787074,-0.015980236,-0.01065349,0.10919827,2,standing
1521107787083,-0.08522792,0.0,0.22105992,2,standing
1521107787087,-0.13050525,0.015980236,0.2423669,2,standing
1521107787091,-0.13050525,0.015980236,0.2423669,2,standing
1521107787095,-0.17311922,0.031960472,0.22905004,2,standing
1521107787099,-0.2130698,0.045277335,0.18909945,2,standing
1521107787104,-0.24503027,0.055930823,0.14115874,2,standing
1521107787110,-0.271664,0.061257567,0.09588141,2,standing
1521107787114,-0.28764424,0.055930823,0.058594197,2,standing
1521107787119,-0.29829773,0.047940705,0.023970352,2,standing
1521107787127,-0.30895123,0.034623843,-0.0026633726,2,standing
1521107787131,-0.3196047,0.018643608,-0.031960472,2,standing
1521107787135,-0.32759482,0.01065349,-0.05060408,2,standing
1521107787171,-0.25035703,0.0,0.23171341,2,standing
1521107787183,-0.25035703,0.0026633726,0.25568378,2,standing
1521107787187,-0.25568378,0.01065349,0.2423669,2,standing
1521107787190,-0.25834712,0.02130698,0.21040644,2,standing
1521107787195,-0.25834712,0.034623843,0.1651291,2,standing
1521107787199,-0.2530204,0.045277335,0.117188394,2,standing
1521107787204,-0.24769364,0.055930823,0.069247685,2,standing
1521107787209,-0.24503027,0.063920945,0.029297099,2,standing
1521107787215,-0.24769364,0.06658431,0.007990118,2,standing
1521107787219,-0.25035703,0.06658431,0.007990118,2,standing
1521107787224,-0.25568378,0.063920945,0.026633725,2,standing
1521107787229,-0.25834712,0.061257567,0.06658431,2,standing
1521107787235,-0.2530204,0.055930823,0.11985177,2,standing
1521107787239,-0.2423669,0.05326745,0.17844597,2,standing
1521107787244,-0.23171341,0.05326745,0.23704016,2,standing
1521107787249,-0.22105992,0.055930823,0.2903076,2,standing
1521107787255,-0.21573317,0.063920945,0.32759482,2,standing
1521107787259,-0.2130698,0.07723781,0.34623843,2,standing
1521107787264,-0.21839654,0.093218036,0.3489018,2,standing
1521107787301,-0.292971,0.15713897,0.21040644,2,standing
1521107787306,-0.27965412,0.14914887,0.22372329,2,standing
1521107787309,-0.26367387,0.13849537,0.24769364,2,standing
1521107787315,-0.2530204,0.12784189,0.27699074,2,standing
1521107787319,-0.24503027,0.117188394,0.30895123,2,standing
1521107787324,-0.23704016,0.10387153,0.34357506,2,standing
1521107787329,-0.22905004,0.093218036,0.3781989,2,standing
1521107787335,-0.2130698,0.08256455,0.41282275,2,standing
1521107787339,-0.1944262,0.07457443,0.44744658,2,standing
1521107787344,-0.17311922,0.069247685,0.47940707,2,standing
1521107787349,-0.15980235,0.06658431,0.50337744,2,standing
1521107787355,-0.15980235,0.06658431,0.5193576,2,standing
1521107787359,-0.17844597,0.06658431,0.52468437,2,standing
1521107787364,-0.21839654,0.069247685,0.5140309,2,standing
1521107787369,-0.26900062,0.06658431,0.4953873,2,standing
1521107787375,-0.32226807,0.061257567,0.47141695,2,standing
1521107787379,-0.36754543,0.05326745,0.44744658,2,standing
1521107787384,-0.40216926,0.045277335,0.42880297,2,standing
1521107787389,-0.42347625,0.034623843,0.4181495,2,standing
1521107787395,-0.43945646,0.02130698,0.4181495,2,standing
1521107787430,-0.3116146,0.018643608,0.4447832,2,standing
1521107787435,-0.22638667,0.045277335,0.4660902,2,standing
1521107787439,-0.1464855,0.06658431,0.50337744,2,standing
1521107787444,-0.07723781,0.07990117,0.54865474,2,standing
1521107787449,-0.023970352,0.08256455,0.60991234,2,standing
1521107787455,0.01065349,0.087891296,0.67916,2,standing
1521107787459,0.034623843,0.087891296,0.7537344,2,standing
1521107787464,0.045277335,0.08256455,0.8176554,2,standing
1521107787469,0.039950587,0.07457443,0.8602693,2,standing
