1521107787095,359.494,0.29800013,0.03374413,0,standing
1521107787099,359.94513,0.061273903,0.0137488535,0,standing
1521107787104,359.904,0.13198984,0.030281652,0,standing
1521107787110,359.876,0.21001945,0.048048206,1,standing
1521107787114,359.859,0.29262465,0.06489121,1,standing
1521107787119,359.85178,0.37828633,0.07895819,1,standing
1521107787127,359.85336,0.46700817,0.089007646,1,standing
1521107787131,359.8632,0.55879223,0.09501762,1,standing
1521107787135,0.014942025,0.09420779,0.003646253,1,standing
1521107787171,359.93323,0.07225643,-5.676548E-4,1,standing
1521107787183,359.7866,0.21585561,1.0591337E-4,1,standing
1521107787187,359.7171,0.28963375,0.0037661723,1,standing
1521107787190,359.65677,0.36401647,0.010512842,1,standing
1521107787195,359.60898,0.43808877,0.020908613,1,standing
1521107787199,359.57523,0.5106334,0.034602966,1,standing
1521107787204,359.9799,0.071338564,0.016475936,1,standing
1521107787209,359.97076,0.14176127,0.03509047,1,standing
1521107787215,359.96808,0.21279576,0.054611053,1,standing
1521107787219,359.96573,0.2850492,0.07413365,1,standing
1521107787224,359.95792,0.35881823,0.09308031,1,standing
1521107787229,359.93884,0.43286958,0.111200385,1,standing
1521107787235,359.9045,0.5056637,0.12825026,1,standing
1521107787239,359.9485,0.06980993,0.015885042,1,standing
1521107787244,359.8799,0.13624495,0.03155715,1,standing
1521107787249,359.79642,0.19960144,0.048265323,1,standing
1521107787255,359.7026,0.26139712,0.0672405,1,standing
1521107787259,359.60303,0.32284585,0.09000461,1,standing
1521107787264,359.5029,0.38577384,0.118063375,1,standing
1521107787301,359.57645,0.48294863,0.27230543,1,standing
1521107787306,359.5125,0.5631083,0.31587863,1,standing
1521107787309,359.929,0.07619474,0.03998625,1,standing
1521107787315,359.8495,0.14897944,0.07703278,1,standing
1521107787319,359.76056,0.21956512,0.11116039,1,standing
1521107787324,359.66193,0.2879447,0.14208539,1,standing
1521107787329,359.55325,0.35350254,0.16982836,1,standing
1521107787335,359.4345,0.41471022,0.19471028,1,standing
1521107787339,359.306,0.4703458,0.21734968,1,standing
1521107787344,359.8622,0.049975757,0.02018206,1,standing
1521107787349,359.7174,0.096241355,0.039879035,1,standing
1521107787355,359.56805,0.14245307,0.05970238,1,standing
1521107787359,359.41782,0.19409926,0.07996081,1,standing
1521107787364,359.27002,0.25667122,0.10066428,1,standing
1521107787369,359.12805,0.33383578,0.12090835,1,standing
1521107787375,358.99313,0.4262118,0.13979153,1,standing
1521107787379,359.87167,0.10577486,0.015972136,1,standing
1521107787384,359.74854,0.22096972,0.029737927,1,standing
1521107787389,359.62814,0.34223694,0.041000415,1,standing
1521107787395,359.5084,0.46836293,0.048555125,1,standing
1521107787430,359.50003,0.4649854,-0.0011442589,1,standing
1521107787435,359.366,0.5302154,0.013130023,1,standing
1521107787439,359.222,0.57222927,0.034028664,1,standing
1521107787444,359.0643,0.5946625,0.05880636,1,standing
1521107787449,359.825,0.0075846943,0.024401853,1,standing
1521107787455,359.62988,0.0037994122,0.05003102,1,standing
1521107787459,359.41373,-0.007108962,0.075939454,1,standing
1521107787464,359.17926,-0.021189036,0.10027184,1,standing
1521107787469,358.9323,-0.033862785,0.12179956,1,standing
1521107787475,358.67953,-0.040541694,0.14175746,1,standing
1521107787479,358.4268,-0.035725266,0.16262586,1,standing
1521107787484,226.175,10.885437,-9.991357,1,standing
1521107787489,225.95465,10.940873,-9.928347,1,standing
1521107787495,225.74269,11.020242,-9.86635,1,standing
1521107787499,225.53793,11.124681,-9.806622,1,standing
1521107787504,225.33945,11.2528515,-9.750474,1,standing
1521107787509,225.14757,11.401672,-9.697922,1,standing
1521107787515,224.96303,11.566775,-9.648465,1,standing
1521107787519,224.79417,11.962427,-9.752616,1,standing
1521107787524,224.62772,12.149338,-9.703183,1,standing
1521107787560,223.81145,13.498155,-9.488382,1,standing
1521107787566,223.5209,13.887272,-9.377783,1,standing
1521107787572,223.35516,14.058735,-9.317338,1,standing
